PDF_URL,Local_File_Path,Hash
https://unhabitat.org/sites/default/files/2021/12/skiathos_2020_en.pdf,,1a91fc3fbce0cd71cf92f482ef67fd66944be4aa9fcaa277d57b42888454e4f5
https://unhabitat.org/sites/default/files/2021/12/vantaa_2021_en.pdf,,86fa2dcfd93b30a966ed0fa111208a796f5b190e339b6e52ab28ac66e1028664
https://unhabitat.org/sites/default/files/2021/12/yiwu_2021_en.pdf,,a0441e259982df3ea93db3a5bb75a14ee0dc9713372a9e7e37a932642059fd8f
https://unhabitat.org/sites/default/files/2022-07/barcelona_2021_en.pdf,,aa124ff7d52bf7329073d506604489a80d6a7d08a654be78cdb033f43a8ca1b2
https://unhabitat.org/sites/default/files/2022-07/basque_country_2021_es.pdf,,83c2bc90320b15cc8976d7913febc5903fa0e72303d9c1d7d8c11bccf5c23bd0
https://unhabitat.org/sites/default/files/2022-07/cape_town_2021_en.pdf,,07fa2b6092be30e7844f23ebac7de0705575bead9a4ec3e608a46e56aa31eb49
https://unhabitat.org/sites/default/files/2022-07/cordoba_2022_en.pdf,,4b95644834db3c0bb5c77412656d376dd13e26b452bb840ecd4b9e48a0d1f3f2
https://unhabitat.org/sites/default/files/2022-07/sao_paulo_2021_en.pdf,,ade86f9952a3fe430cd0e27d8ceed1417f8b2a0fc1003daa427f67744e640838
https://unhabitat.org/sites/default/files/2022-07/stuttgart_2021_en.pdf,,2906294042282ada3af44240a823194408b08da4887129ddf524b34471807725
https://unhabitat.org/sites/default/files/2022/06/tampere_2022_en.pdf,,a1e7c715a3bfb98e22f11317cd371f525e5f9f6d8ca7d1803e9e8a381a93a69f
https://unhabitat.org/sites/default/files/2022/08/seodaemun-gu_2021_en_2.pdf,,1312cca1804e3d921c41c64328a19aeaf925ed57fd9a6eb795426d38af208bae
https://unhabitat.org/sites/default/files/2022/08/vicuna_mackenna_2021_es.pdf,,fcc9f5066bbe53cbdf66e7ab08c5dabafc886d0537d742a55a06c97289366297
https://unhabitat.org/sites/default/files/2022/09/bonn_2022_en_1.pdf,,76dfb4b0014ed9691ea98ac4bbb3bcec9ec29f73c207a51444bce0f5aaf0bc3a
https://unhabitat.org/sites/default/files/2022/09/kiel_2022_en.pdf,,729b444b5207f8ffcfcc9eff9ff67f7e2daf29e0d62fdef8441e291bee2c2ac2
https://unhabitat.org/sites/default/files/2022/10/ghent_2021_en.pdf,,14b743713ea5e55231b1f9eea9668ba3a26fd836850093a84ef75f09ce20ac13
https://unhabitat.org/sites/default/files/2022/10/pereira_2022_es.pdf,,4aae81bf8508b797de111914e2c0b802501bc5ec680e4922a7f59b9bc7726cd7
https://unhabitat.org/sites/default/files/2022/10/suwon_2021_en_1.pdf,,6c39af5dc79116d176cc11655eae2e289b12bba6605181c16ca61068bf0de9c4
https://unhabitat.org/sites/default/files/2022/10/winnipeg_2021_en.pdf,,fd23efef164be56ea52a59b2bfb2fee8bf9636c89a60342bf949448c2958bda9
https://unhabitat.org/sites/default/files/2022/11/cordoba_2022_es.pdf,,a4680f454e63a3506a8103ef0ef80ec10f47547461c7ff6c5c25b24b61aebe37
https://unhabitat.org/sites/default/files/2022/11/para_2022_en.pdf,,a24ffa9e2b5c02a664165184e10f91c00a95fff4db72359f4d10f28b12c52091
https://unhabitat.org/sites/default/files/2022/12/barueri_2022_pt.pdf,,55f206af63adae1f46344e156e1baeec667aedf14d7d3836438c0c499092c192
https://unhabitat.org/sites/default/files/2022/12/salta_2021_es.pdf,,05a81673c1bfb12ce19d187deaa0bc922d65868b4132b272c6ff0ad357c42c0a
https://unhabitat.org/sites/default/files/2023/03/atenas_2023_es.pdf,,2913670a0db469b28deeb718182f73636927fb0dd119dbd9a9a646238066edec
https://unhabitat.org/sites/default/files/2023/03/belen_2023_es.pdf,,3a656e8ad14861dcf9cc9fcf97ba2d5917bfcfef0213242590e0a2e371aa6cfd
https://unhabitat.org/sites/default/files/2023/03/bragado_2021_es.pdf,,43a6aa78ef13dcc82b0b90e171109bec04c0fb4bb00137c2da4dd4f407e845f4
https://unhabitat.org/sites/default/files/2023/03/catamarca_2021_es.pdf,,315f35dfd963b37b3df6119f95ee9a8ff410c234ff3881f7dcab2221316859ce
https://unhabitat.org/sites/default/files/2023/03/chaco_2021_es.pdf,,4a506e46868b3b922b4b94350ff83242fb7c3e3c26bb7727d2e63c224ab0a533
https://unhabitat.org/sites/default/files/2023/03/chubut_2021_es.pdf,,cbe6e4ebdb9448396fe8b849977e289afefce63bee78e0147f2437ca6b8ea932
https://unhabitat.org/sites/default/files/2023/03/corrientes_2022_es.pdf,,f5cd0397eb03a2f7aec35762bca51eac3a65a884b8b3029a207fd2791aa8916f
https://unhabitat.org/sites/default/files/2023/03/entre_rios_2021_es.pdf,,a0550d41f2227b4df20099cf8715fc4d042481a2b108ea501ec7d4a036c8e55d
https://unhabitat.org/sites/default/files/2023/03/escazu_2023_es_1.pdf,,ed5b62d605ce61aa5f09462081d5d9959d0e37d5530f165c7e627a1b424eae79
https://unhabitat.org/sites/default/files/2023/03/ghent_2022_en.pdf,,67660adc33606857efb941dcfb54e7df6617c5a5a99fa11183d934b8bf641025
https://unhabitat.org/sites/default/files/2023/03/gladsaxe_2022_en.pdf,,ef5df42b11e6add955b63ed98273d54317b66ccfa989c51a99dbc22ee8e27cea
https://unhabitat.org/sites/default/files/2023/03/la_costa_2022_es.pdf,,cf6f7b570d7d2bec9dade0b2656731efc025c4365123800e1ba67bc82da7b4b3
https://unhabitat.org/sites/default/files/2023/03/la_pampa_2021_es.pdf,,b428d5cbc35e3b06ca3d1e821f3b660d0673aa7784321fec5d6b24c41cda36d2
https://unhabitat.org/sites/default/files/2023/03/la_rioja_2021_es.pdf,,446cc8b9bd73a8e3106597dfd14866b5beaaa8ab076d23f7b0cb2d637962c49e
https://unhabitat.org/sites/default/files/2023/03/misiones_2021_es.pdf,,2aaa6e4110e28428161020c308fc5c3f50235a028e035ff80893f2d7e239b4ed
https://unhabitat.org/sites/default/files/2023/03/neuquen_2022_es.pdf,,d6e7fee470ae9420b0000dfa425d2aabcd3acc6b25cd340a038f852232e2876c
https://unhabitat.org/sites/default/files/2023/03/puriscal_2023_es.pdf,,da6aba5b2e9970011eced23c590ee2c90e6c7ae05c5a7a2faaef79d61ea83baa
https://unhabitat.org/sites/default/files/2023/03/rio_grande_2022_es.pdf,,4eb8a63b12695387657f723ab7db7c597858b9201ace23c0f7465e1d4a9bd531
https://unhabitat.org/sites/default/files/2023/03/san_juan_2021_es.pdf,,7de1f4173608c851508e3955d44f2dabf079486cc0fb6fc50d1ca461ab90baaa
https://unhabitat.org/sites/default/files/2023/03/santa_fe_2021_es.pdf,,43dd8913f7210ad431c5b1e82d58707c42bdf3a8513817d131c0e1ce68bbc4ab
https://unhabitat.org/sites/default/files/2023/03/sarchi_2023_es.pdf,,3ed5ae25d33cd69a8c8ddd3827576e9442f6e0062c7651f1af68065b4603ba1f
https://unhabitat.org/sites/default/files/2023/03/tierra_del_fuego_2022_es.pdf,,1a4a6d0b046dca6988118cfc325c7ca7f05bffdffc8985cfa540a8910ec5282e
https://unhabitat.org/sites/default/files/2023/03/tucuman_2021_es.pdf,,300d985f5bdca493c84b2396a66c384ada8a43b504995112ec986fab53a9693e
https://unhabitat.org/sites/default/files/2023/03/viken_2021_en.pdf,,ead2ffe87ca47bca210bee8ca9de2665619b12329e4752b32121532edefc4784
https://unhabitat.org/sites/default/files/2023/03/yerba_buena_2022_es.pdf,,b43b417008b7f31ffbafc476a595d4e3a381d10e21931d12764c2e7b090cf875
https://unhabitat.org/sites/default/files/2023/04/barcelona_2022_cat.pdf,,35c36a402bbf436c4b0c3740121a73d2a7ebb82b0109a53c3be12ce54d1c0988
https://unhabitat.org/sites/default/files/2023/04/barcelona_2022_en.pdf,,21d5c6fe41d9a1e4d9ef03817e4acf95050d1487ce95982d9a3444c6b95c97fb
https://unhabitat.org/sites/default/files/2023/04/barcelona_2022_es.pdf,,d4c7dad71dee7350d671cc7d1826e3ef3323c2f236c6d87e59aa1a020cb1dbee
https://unhabitat.org/sites/default/files/2023/04/basque_country_2022_es.pdf,,77fa2b8e6583b1d1268f0958cb1ec5023f2d76218365ca5dd9bc14479386b297
https://unhabitat.org/sites/default/files/2023/04/london_2021_en.pdf,,2475bc120d27c70cd061412fa7758feb07c2f5844fc72ed4a759ade05279f79e
https://unhabitat.org/sites/default/files/2023/04/sao_paulo_state_2022_pt.pdf,,07227b9e3bbc8fef41dab182f007f0e74fd118d0c3cf85759787e45b0f50bb12
https://unhabitat.org/sites/default/files/2023/05/agenda_ebc2030.pdf,,cd8117190e9d61eac34a5d7d25e52007cb92185a1289b960bbcb96aca9b50614
https://unhabitat.org/sites/default/files/2023/05/barcelona_agenda2030_metas_indicadores_clave_spanish.pdf,,c368eb4fbaf359f99dd60416d486f47a6293bd065cfb2a7166e926d775259bee
https://unhabitat.org/sites/default/files/2023/05/the-region-of-valencia-and-the-local-implementation-of-the-sdgs-a-region-committed-to-cooperation-and-the-2030-agenda-for-sustainable-development.pdf,,cdf1af62335321ba13cbbcb1cd45161581e72f9dea9c09ae373f9df63abdfe20
https://unhabitat.org/sites/default/files/2023/06/cascais_2022_en.pdf,,0655366bdefc36171d19ef4d0bd3a61c16d863a537e66c5cac392214e9671e8d
https://unhabitat.org/sites/default/files/2023/06/mwanza_2023_en.pdf,,8fd8911324433fba275cbfb555ee2e672dd398b053e79da50191eac3c8af767e
https://unhabitat.org/sites/default/files/2023/07/buenos_aires_2023_en.pdf,,c21ab66cf136537681d9b59ab8aa00c6a753176c78fe2d7b190d5fa1d848eb88
https://unhabitat.org/sites/default/files/2023/07/buenos_aires_2023_es.pdf,,4cc01232d8e4d95287308cc606dd59b9930d20ce63aabe4237c0601227785d55
https://unhabitat.org/sites/default/files/2023/07/helsinki_2023_en.pdf,,b5d6cf3403f1de877ca9a0acd3f05c9f01a1bbc1ca72b496bb02d05560a327c9
https://unhabitat.org/sites/default/files/2023/07/sepang_2023_en.pdf,,734649b555bfefcbf21bd87d9a467b6f47469718a2e32d42b71fe5720f0c11c3
https://unhabitat.org/sites/default/files/2023/07/tizayuca_2023_es.pdf,,d501bd13e4d221cff420f110945fd69e81d59a86e14fec97f809117eced4df21
https://unhabitat.org/sites/default/files/2023/07/tokyo_2023_en.pdf,,bc3e6b1cca8a8f8b1e3abb1c8662c191377b003ab407c06553f4f6d1ede9335a
https://unhabitat.org/sites/default/files/2023/08/vantaa_2023_en.pdf,,18602103aac5374bb60623eecee5615edcb1f25cdf4d9e5f3a50efaac4dddb90
https://unhabitat.org/sites/default/files/2023/09/hawaii_2023_en_1.pdf,,c25ae684bab03159a4bbd683a9d5a6a6b5408e81b75e4f97fc3e1d4a226e6f34
https://unhabitat.org/sites/default/files/2023/09/mafra_2023_en.pdf,,1c6c013c36d45beb1b7f55c32e6a76503cf84f749dc5d469b18644c46c009417
https://unhabitat.org/sites/default/files/2023/09/montevideo_2022_es.pdf,,36f17482d1c48b4dd8957c1f4cab6e30cbffe2f990b868ff31a7a0441ae8564d
https://unhabitat.org/sites/default/files/2023/09/montevideo_2023_es.pdf,,95782e30d7049f478000a23b348268778fc27a5f821aaa5cdb9cfe9577a03715
https://unhabitat.org/sites/default/files/2023/10/agadir_2023_en.pdf,,8bf99ee2427a76de8cd5cb68ec5e934896a7fbc37cbc070e97646a1e6655cb88
https://unhabitat.org/sites/default/files/2023/10/agadir_2023_fr.pdf,,3b7617ad5973e85d107144df7d3c3cc403db37c61ef6a282583502dc113163de
https://unhabitat.org/sites/default/files/2023/10/dortmund_2022_en.pdf,,30b3bd932728cedfe7d57eaa48ff9da124dccec6af85cb05b2913f7a3f1c11c1
https://unhabitat.org/sites/default/files/2023/10/filadelfia_paraguay_2022_es.pdf,,eef79054e4efccad98a13c5f6d6bda01f7390ee6b9d8c25ea29288b07e6bae13
https://unhabitat.org/sites/default/files/2023/10/oaxaca_2022_es.pdf,,e076d690bf905e2993167ffbac43bfc3d4b577234cdbde3f03179dd8b1810f68
https://unhabitat.org/sites/default/files/2023/10/selangor_2022_en.pdf,,07113980cc5a1970992e959404fa30f713f4a3ea620b298e33ccc4a2568cf075
https://unhabitat.org/sites/default/files/2023/10/yangzhou_2021_en.pdf,,6aa7f3e7b1ad6e612d4da926719dfb1adc25e0da40684b37e9ee10a23f56109a
https://unhabitat.org/sites/default/files/2023/11/bergen_no_2021.pdf,,9e9d66e93aac480671876fc135b400cabfd2392bc39f90b3971bb54a815368fb
https://unhabitat.org/sites/default/files/2023/11/bergen_no_2023.pdf,,6e94dad30245f51efb345f775770d6187727dd57075a6dfbd57355f9252fe59c
https://unhabitat.org/sites/default/files/2024/01/kibaha_2023_en.pdf,,4a898cda1fc98098fb8047154834bfb5aad210b113eebd5b4ed3d43e589f3614
https://unhabitat.org/sites/default/files/2024/07/2023_-_lviv_english.pdf,,275d5604968a7ac64ca9712d1c8569a13d70ac7f981ce9d36874396f50626153
